YOL130W	5.232962472109307e-10
YGL255W	3.404064961297418e-10
YLR099W-A	3.020088018767601e-08
YJR104C	3.475987974116785e-05
YHR008C	2.1987915253591735e-05
YOR330C	2.160629403926311e-09
YCR028C-A	2.160629403926311e-09
YMR228W	3.271366185645399e-08
YFL036W	3.271366185645399e-08
Q0140	7.804026112593026e-08
YBR072W	0.0008239534629344766
YNL055C	2.633244360382921e-05
YJR010C-A	4.279014752082718e-07
YML055W	4.279014752082718e-07
YLR066W	4.279014752082718e-07
YIR022W	4.279014752082718e-07
YLR378C	4.279014752082718e-07
YJL034W	4.279014752082718e-07
YER087C-B	4.279014752082718e-07
YPL106C	5.1448186313321206e-06
YLR249W	1.4564034614616222e-05
YPR080W	1.4564034614616222e-05
YAL003W	1.4564034614616222e-05
YOR020C	1.1380721108028732e-05
YDR086C	4.279014752082718e-07
YDR258C	9.456221896596658e-06
YER154W	1.557290724216473e-09
average_protein_mIM	1.3659094358739022e-05
average_protein_m	7.457210059239013e-07
average_protein_erM	1.3643584504624542e-06
average_protein_c	7.701440507649517e-06
average_protein_cM	8.189094517469477e-07
YIL022W	2.369817140693335e-06
YJL104W	2.369817140693335e-06
YKR065C	2.369817140693335e-06
YLR008C	2.369817140693335e-06
YKL195W	2.8769846065587677e-11
YMR301C	3.7136074872331365e-10
YCR024C-A	1.617455720312176e-05
YEL017C-A	1.617455720312176e-05
YOL077W-A	1.3648568627296887e-05
YDR322C-A	1.3648568627296887e-05
YML081C-A	1.3648568627296887e-05
YHR001W-A	4.210452570529678e-06
Q0045	4.858152146770327e-06
Q0080	1.3648568627296887e-05
Q0085	1.3648568627296887e-05
Q0105	8.420905141059356e-06
Q0130	1.3648568627296887e-05
Q0250	4.858152146770327e-06
Q0275	4.858152146770327e-06
YAL038W	3.247655721713821e-05
YAR015W	6.021831151142005e-06
YBL011W	7.008536822914546e-08
YBL013W	7.95837424205223e-11
YBL015W	2.061349050252049e-05
YBL033C	6.276089624520404e-11
YBL039C	3.17825853955645e-07
YBL045C	8.420905141059356e-06
YBL076C	2.4301504464377187e-06
YBL099W	4.094570588189066e-05
YBR006W	5.920978275960431e-07
YBR011C	2.4405127590158736e-05
YBR029C	1.0432490276811279e-07
YBR039W	1.3648568627296887e-05
YBR084W	6.214349847261393e-07
YBR115C	1.985494012468102e-06
YBR121C	2.3693119199037338e-09
YBR126C	2.0277648759112745e-06
YBR153W	1.2552179249040809e-10
YBR192W	1.4064664078780964e-07
YBR196C	9.194294032335608e-06
YBR221C	8.263849029412714e-06
YBR248C	2.4744864067596935e-06
YBR249C	8.680303466528524e-06
YBR256C	2.111426200614066e-06
YBR263W	3.183349696820892e-10
YBR291C	9.38296585792045e-07
YBR296C	7.293126620602754e-07
YCL009C	1.4686244411914483e-06
YCL018W	1.290219483047589e-06
YCL030C	7.606667459455586e-06
YCL040W	6.983162874649286e-06
YCL050C	1.997334570447663e-06
YCR012W	8.514933574044675e-05
YCR024C	7.758510845761703e-10
YCR034W	9.795901962233022e-07
YCR053W	6.432043363240984e-06
YDL004W	1.3648568627296887e-05
YDL022W	4.81994804582936e-06
YDL045C	5.595670407776947e-11
YDL052C	3.363949564500475e-07
YDL055C	6.631735549009994e-06
YDL066W	2.8078037654114374e-06
YDL067C	4.858152146770327e-06
YDL085W	2.3880550968145825e-07
YDL181W	1.3648568627296887e-05
YDL198C	2.7111853253457385e-06
YDL205C	2.0973254981531362e-11
YDR007W	3.031561963823604e-08
YDR023W	3.769143703634268e-06
YDR037W	4.868000079221274e-06
YDR044W	4.1946509963062724e-11
YDR047W	4.1946509963062724e-11
YDR050C	5.9367653686525925e-05
YDR074W	2.0277648759112745e-06
YDR111C	7.424110157144469e-07
YDR127W	2.0960474570865e-06
YDR148C	7.640031023354228e-06
YDR158W	1.4377878074242782e-05
YDR178W	5.081935116475749e-06
YDR226W	1.798667561472882e-05
YDR232W	1.621570511662595e-07
YDR234W	2.67695464965581e-06
YDR236C	6.276089624520404e-11
YDR268W	6.066920351317151e-10
YDR298C	1.3648568627296887e-05
YDR300C	3.853047579240053e-08
