YOL130W	8.405539990353108e-10
YGL255W	5.50116916961146e-10
YLR099W-A	6.236665853483345e-08
YJR104C	2.792599985809949e-05
YHR008C	1.0335352950348767e-05
YOR330C	4.649323041686802e-09
YCR028C-A	4.649323041686802e-09
YMR228W	3.360676900402441e-08
YFL036W	3.360676900402441e-08
Q0140	8.32943489562201e-08
YBR072W	0.0002683076683577242
YNL055C	3.286674619584678e-05
YJR010C-A	4.0999920435528783e-07
YML055W	4.0999920435528783e-07
YLR066W	4.0999920435528783e-07
YIR022W	4.0999920435528783e-07
YLR378C	4.0999920435528783e-07
YJL034W	4.0999920435528783e-07
YER087C-B	4.0999920435528783e-07
YPL106C	4.747811770248247e-06
YLR249W	2.0319239101884626e-05
YPR080W	2.0319239101884626e-05
YAL003W	2.0319239101884626e-05
YOR020C	9.077850731733565e-06
YDR086C	4.0999920435528783e-07
YDR258C	4.774719006226467e-06
YER154W	2.5986717224851805e-09
average_protein_mIM	2.1357492029402917e-05
average_protein_m	1.2921606865350686e-06
average_protein_erM	2.267288380727963e-06
average_protein_c	1.3926251329764744e-05
average_protein_cM	1.452112126226557e-07
YIL022W	1.7615787626071975e-06
YJL104W	1.7615787626071975e-06
YKR065C	1.7615787626071975e-06
YLR008C	1.7615787626071975e-06
YKL195W	6.475542948569243e-11
YMR301C	2.792907634095058e-09
YCR024C-A	2.5586518354043823e-05
YEL017C-A	2.5586518354043823e-05
YOL077W-A	1.1080005821726121e-05
YDR322C-A	1.1080005821726121e-05
YML081C-A	1.1080005821726121e-05
YHR001W-A	3.842780021274144e-06
Q0045	3.7573088557447745e-06
Q0080	1.1080005821726121e-05
Q0085	1.1080005821726121e-05
Q0105	7.685560042548288e-06
Q0130	1.1080005821726121e-05
Q0250	3.7573088557447745e-06
Q0275	3.7573088557447745e-06
YAL038W	3.8541686842462736e-05
YAR015W	7.89985830474953e-06
YBL011W	1.1273097531772326e-07
YBL013W	1.0498312985198471e-10
YBL015W	1.3752235046586157e-05
YBL030C	1.8211956349313173e-05
YBL033C	1.1470710615838126e-10
YBL039C	1.1276228769705977e-06
YBL045C	7.685560042548288e-06
YBL076C	2.845080344696526e-06
YBL099W	3.3240017465178365e-05
YBR006W	4.527417301740033e-07
YBR011C	2.3443805334762597e-05
YBR029C	1.6780461223410194e-07
YBR039W	1.1080005821726121e-05
YBR084W	8.330494890510843e-07
YBR115C	1.941102541306413e-06
YBR121C	3.1376101254208194e-09
YBR126C	1.769617110791751e-06
YBR153W	2.2941421231676252e-10
YBR192W	1.9812104816596514e-07
YBR196C	1.6560510136088497e-05
YBR218C	1.3373593059209183e-06
YBR221C	7.152070719869228e-06
YBR248C	2.610158629867141e-06
YBR256C	4.298976826341737e-06
YBR263W	4.1993251940793883e-10
YBR291C	1.6586745120424715e-06
YBR294W	2.8224619016638054e-07
YBR296C	2.3626035366758456e-06
YCL009C	3.3541413597737608e-06
YCL018W	2.833680794891924e-06
YCL030C	9.44239103920068e-06
YCL040W	1.6487213067961183e-05
YCL050C	9.038906176161015e-06
YCR012W	9.860575836762074e-05
YCR024C	1.0401188758644718e-09
YCR034W	6.728465601849056e-07
YCR053W	7.333042689781231e-06
YDL004W	1.1080005821726121e-05
YDL022W	3.489243752184984e-06
YDL045C	8.757575136336376e-11
YDL052C	3.423524630907348e-07
YDL055C	8.331187900591302e-06
YDL066W	5.907592479834859e-06
YDL067C	3.7573088557447745e-06
YDL085W	5.868351573397855e-07
YDL181W	1.1080005821726121e-05
YDL198C	3.617550314865388e-06
YDL205C	3.378119175218343e-11
YDL215C	2.4329916138024597e-06
YDR007W	5.409649825342003e-08
YDR023W	5.151456950146031e-06
YDR035W	4.436402243076513e-06
YDR037W	6.655608923581746e-06
YDR044W	6.756238350436686e-11
YDR047W	6.756238350436686e-11
YDR050C	0.0001396283446594601
YDR074W	1.769617110791751e-06
YDR111C	1.2802536214328549e-06
YDR127W	2.2136843942862493e-06
YDR158W	1.6471737657495127e-05
YDR178W	2.0901518820822629e-10
YDR226W	1.606940216729323e-05
YDR232W	2.136700350689822e-07
YDR234W	3.7358167639541333e-06
YDR236C	1.1470710615838126e-10
YDR268W	8.017160665216391e-10
YDR298C	1.1080005821726121e-05
YDR300C	4.95509621654648e-07
YDR341C	3.174033344111169e-06
YDR353W	1.9772685171293173e-05
YDR354W	9.164555859385137e-07
YDR376W	2.066086016523509e-08
YDR377W	1.1080005821726121e-05
YDR408C	1.6281813408903841e-07
YDR441C	9.342120632482013e-08
YDR454C	5.254791010167205e-06
YDR487C	9.299418402902408e-06
YDR503C	1.523024033243065e-08
YDR508C	4.966826095335894e-07
YDR529C	7.685560042548288e-06
YEL021W	8.853808558709368e-07
YEL024W	7.685560042548288e-06
YEL047C	5.568350794123153e-10
YER003C	4.891695942703406e-06
YER014W	1.6890595876091715e-11
YER023W	1.9747228423965444e-06
YER026C	1.170824725555606e-07
YER043C	3.619322868816986e-05
YER052C	4.635380232483343e-06
YER055C	6.18975918022524e-06
YER062C	1.959680308966141e-06
YER069W	8.74031505989674e-06
YER081W	3.003694423755556e-06
YER087W	3.2149824772383055e-06
YER090W	2.963785592755542e-06
YER091C	3.923783540074024e-05
YER099C	5.758905120146191e-07
YER170W	1.2049860981735734e-07
YER178W	7.152070719869228e-06
YFL018C	7.152070719869228e-06
YFL022C	3.2439218144748675e-06
YFL045C	5.568910470154862e-06
YFR015C	4.401693616182706e-08
YFR025C	1.2057726355723286e-07
YFR030W	1.0161291289332788e-05
YFR033C	7.685560042548288e-06
YFR055W	1.0611952019390702e-07
YGL001C	2.8169193207527767e-06
YGL008C	2.5586518354043823e-05
YGL009C	1.4533198953639199e-06
YGL012W	3.8345221696315487e-07
YGL026C	9.166163206218119e-06
YGL040C	4.8237778663841195e-06
YGL125W	7.463591406376868e-07
YGL148W	3.986976146716563e-06
