YOL130W	4.6401152061405637e-10
YGL255W	3.3802233948517687e-10
YLR099W-A	8.793606997454412e-08
YJR104C	5.0597036530637595e-05
YHR008C	1.7127032391258093e-05
YOR330C	1.0405872664942583e-08
YCR028C-A	1.0405872664942583e-08
YMR228W	3.769623045081854e-08
YFL036W	3.769623045081854e-08
Q0140	1.7382772787462396e-07
YBR072W	7.902567842487086e-05
YNL055C	4.8884544733532026e-05
YJR010C-A	4.166877245310569e-07
YML055W	4.166877245310569e-07
YLR066W	4.166877245310569e-07
YIR022W	4.166877245310569e-07
YLR378C	4.166877245310569e-07
YJL034W	4.166877245310569e-07
YER087C-B	4.166877245310569e-07
YPL106C	4.32673302655952e-06
YLR249W	2.5566645719687222e-05
YPR080W	2.5566645719687222e-05
YAL003W	2.5566645719687222e-05
YOR020C	1.05943805270357e-05
YDR086C	4.166877245310569e-07
YDR258C	5.6372036880869994e-06
YER154W	8.128961611754492e-09
average_protein_mIM	3.132813355442374e-05
average_protein_m	3.0628827253077264e-05
average_protein_erM	1.6205987852684363e-06
average_protein_c	8.324522371488532e-06
average_protein_cM	1.226996625999276e-07
YIL022W	1.9990456064133367e-06
YJL104W	1.9990456064133367e-06
YKR065C	1.9990456064133367e-06
YLR008C	1.9990456064133367e-06
YKL195W	1.7984081624380746e-10
YMR301C	3.2986626080311804e-09
YCR024C-A	3.92445238899655e-05
YEL017C-A	3.92445238899655e-05
YOL077W-A	1.688348914941055e-05
YDR322C-A	1.688348914941055e-05
YML081C-A	1.688348914941055e-05
YHR001W-A	6.081097488232705e-06
Q0045	5.8761975129757515e-06
Q0080	1.688348914941055e-05
Q0085	1.688348914941055e-05
Q0105	1.216219497646541e-05
Q0130	1.688348914941055e-05
Q0250	5.8761975129757515e-06
Q0275	5.8761975129757515e-06
YAL038W	3.651542475114744e-05
YAL054C	5.653011571112164e-07
YAR015W	6.583306069095379e-06
YBL013W	1.0959174878435106e-10
YBL033C	6.515145096821458e-11
YBL039C	4.040591717552729e-07
YBL045C	1.216219497646541e-05
YBL076C	2.948337565692361e-06
YBL099W	5.065046744823165e-05
YBR006W	1.4595221063938028e-07
YBR011C	2.153468502629282e-05
YBR029C	1.1263635946034079e-07
YBR039W	1.688348914941055e-05
YBR084W	7.775128427769715e-07
YBR115C	2.3094794010768744e-06
YBR121C	3.299017430075281e-09
YBR126C	1.276062199448629e-06
YBR153W	1.3030290193642917e-10
YBR166C	1.2227093880932914e-07
YBR192W	6.324323269906778e-08
YBR196C	1.1987382196805743e-05
YBR221C	4.361087663610644e-06
YBR248C	2.222421360836341e-06
YBR256C	1.8000123726830005e-06
YBR291C	1.9996299197555336e-06
YBR296C	1.2770758590128842e-06
YCL009C	1.5710383731744863e-06
YCL018W	1.3136868008124666e-06
YCL030C	1.2850865409845923e-05
YCL040W	5.213351477913947e-07
YCL050C	3.90124414141225e-06
YCR012W	8.946899960045043e-05
YCR024C	1.1023628873904073e-09
YCR032W	9.918665083487961e-06
YCR034W	8.337606013046685e-07
YCR053W	7.015472260822042e-06
YDL004W	1.688348914941055e-05
YDL022W	4.3999214387628904e-06
YDL045C	5.2641392790301793e-11
YDL052C	4.2743072244328594e-07
YDL055C	1.0535718323151737e-05
YDL067C	5.8761975129757515e-06
YDL085W	3.14405480167248e-05
YDL181W	1.688348914941055e-05
YDL198C	4.534238699253271e-06
YDL205C	3.5932162300650096e-11
YDR007W	3.729201244225051e-08
YDR035W	3.443849932918057e-06
YDR037W	6.661059114654371e-06
YDR044W	7.186432460130019e-11
YDR047W	7.186432460130019e-11
YDR050C	5.94540316464445e-05
YDR074W	1.276062199448629e-06
YDR111C	9.669300143950355e-07
YDR127W	2.4532284436603295e-06
YDR158W	1.6614731922354864e-05
YDR178W	4.117239720027699e-06
YDR226W	1.9486110072413725e-05
YDR232W	3.1989086562804195e-07
YDR234W	2.735801924523161e-06
YDR236C	6.515145096821458e-11
YDR268W	8.458547561658698e-10
YDR298C	1.688348914941055e-05
YDR341C	2.7077509473166715e-06
YDR353W	1.3254309232750436e-05
YDR354W	7.360027760978201e-07
YDR376W	4.189499274902871e-08
YDR377W	1.688348914941055e-05
YDR408C	1.3772990892180718e-07
YDR441C	6.270760044510058e-08
YDR454C	5.740248024505573e-06
YDR487C	8.623475781606082e-06
YDR503C	1.0223073143888306e-08
YDR508C	9.398840243637256e-08
YDR529C	1.216219497646541e-05
YEL021W	8.76748404487169e-07
YEL024W	1.216219497646541e-05
YER003C	4.716116401148353e-06
YER014W	1.7966081150325048e-11
YER023W	1.9983865822847937e-06
YER026C	7.858987479364135e-08
YER043C	4.919571609100376e-05
YER052C	5.172622141141729e-06
YER055C	8.335708353902568e-06
YER062C	1.1488431667681516e-07
YER065C	1.211009755741699e-07
YER069W	5.692574176089687e-06
YER081W	2.180204316311458e-06
YER087W	2.9794217992866925e-06
YER090W	2.2073108989208853e-06
YER091C	6.763227749828378e-05
YER099C	4.4988322041605727e-07
YER170W	9.11596807846086e-07
YER178W	4.361087663610644e-06
YFL018C	4.361087663610644e-06
YFL022C	3.357147721547363e-06
YFL030W	6.055048778708495e-08
YFL045C	5.217487736255576e-06
