YOL143C	9.815025312269343e-07
YOR074C	4.522981367338091e-07
YOR095C	3.6574935035091334e-07
YOR100C	2.526888488549394e-06
YOR108W	3.11331355667431e-07
YOR128C	2.131136199072792e-06
YOR130C	2.3333409857816733e-07
YOR142W	1.2437286684207075e-08
YOR168W	1.7717951597449113e-06
YOR176W	2.1898985962783966e-09
YOR184W	3.925280386146795e-06
YOR202W	7.786858954252745e-07
YOR236W	6.736677589794747e-09
YOR303W	2.004544385915045e-06
YOR323C	1.3780378424762155e-06
YOR335C	2.367717129729514e-07
YPL028W	1.4490557494186534e-06
YPL059W	2.733188648697345e-08
YPL061W	1.8355502317956388e-05
YPL117C	1.4618766646031459e-06
YPL160W	2.865046792762662e-06
YPL214C	5.301036740044269e-10
YPL231W	6.358700722647933e-06
YPL252C	5.588430864523359e-08
YPL258C	1.3252591850110673e-10
YPL262W	2.4094110211594017e-06
YPL276W	1.014235141083164e-08
YPR021C	4.989266527866101e-07
YPR033C	7.051744279948422e-08
YPR035W	3.674971411985767e-06
YPR060C	5.049671837400609e-07
YPR074C	6.202774501885406e-08
YPR081C	4.0046484335928593e-07
YPR113W	1.2993032229835081e-07
YPR138C	7.498336451141469e-06
YPR140W	7.096755506287692e-09
YPR145W	4.001229294924944e-06
YPR167C	1.7789412788932758e-07
YPR183W	1.6491154694071377e-06
YAL035W	2.155670355639697e-05
YBL072C	2.155670355639697e-05
YBL087C	2.155670355639697e-05
YBL092W	2.155670355639697e-05
YBR031W	2.155670355639697e-05
YBR084C	2.155670355639697e-05
YBR191W	2.155670355639697e-05
YCR031C	2.155670355639697e-05
YDL075W	2.155670355639697e-05
YDL081C	2.155670355639697e-05
YDL082W	2.155670355639697e-05
YDL130W	2.155670355639697e-05
YDL184C	2.155670355639697e-05
YDL191W	2.155670355639697e-05
YDR025W	2.155670355639697e-05
YDR064W	2.155670355639697e-05
YDR382W	2.155670355639697e-05
YDR450W	2.155670355639697e-05
YEL054C	2.155670355639697e-05
YER074W	2.155670355639697e-05
YFR031C	2.155670355639697e-05
YFR032C	2.155670355639697e-05
YGL030W	2.155670355639697e-05
YGL031C	2.155670355639697e-05
YGL076C	2.155670355639697e-05
YGL099W	2.155670355639697e-05
YGL103W	2.155670355639697e-05
YGL123W	2.155670355639697e-05
YGL147C	2.155670355639697e-05
YGL189C	2.155670355639697e-05
YGR027C	2.155670355639697e-05
YGR054W	2.155670355639697e-05
YGR118W	2.155670355639697e-05
YGR214W	2.155670355639697e-05
YHL015W	2.155670355639697e-05
YHL033C	2.155670355639697e-05
YHR010W	2.155670355639697e-05
YIL052C	2.155670355639697e-05
YIL133C	2.155670355639697e-05
YIL148W	2.155670355639697e-05
YJL189W	2.155670355639697e-05
YJL190C	2.155670355639697e-05
YJR123W	2.155670355639697e-05
YJR145C	2.155670355639697e-05
YKL006W	2.155670355639697e-05
YKL156W	2.155670355639697e-05
YKL180W	2.155670355639697e-05
YKR057W	2.155670355639697e-05
YLR029C	2.155670355639697e-05
YLR061W	2.155670355639697e-05
YLR075W	2.155670355639697e-05
YLR167W	2.155670355639697e-05
YLR185W	2.155670355639697e-05
YLR287C	2.155670355639697e-05
YLR325C	2.155670355639697e-05
YLR340W	2.155670355639697e-05
YLR344W	2.155670355639697e-05
YLR388W	2.155670355639697e-05
YLR441C	2.155670355639697e-05
YML024W	2.155670355639697e-05
YML073C	2.155670355639697e-05
YMR116C	2.155670355639697e-05
YMR143W	2.155670355639697e-05
YMR194W	2.155670355639697e-05
YMR242C	2.155670355639697e-05
YNL007C	5.098406366990456e-06
YNL162W	2.155670355639697e-05
YNL178W	2.155670355639697e-05
YOL039W	2.155670355639697e-05
YOL040C	2.155670355639697e-05
YOL120C	2.155670355639697e-05
YOL121C	2.155670355639697e-05
YOL127W	2.155670355639697e-05
YOR063W	2.155670355639697e-05
YOR096W	2.155670355639697e-05
YOR167C	2.155670355639697e-05
YOR293W	2.155670355639697e-05
YOR369C	2.155670355639697e-05
YPL081W	2.155670355639697e-05
YPL090C	2.155670355639697e-05
YPL131W	2.155670355639697e-05
YPL143W	2.155670355639697e-05
YPL220W	2.155670355639697e-05
YPR043W	2.155670355639697e-05
YPR102C	2.155670355639697e-05
YPL135W	5.588430864523359e-08
YDL120W	5.588430864523359e-08
YOR226C	5.588430864523359e-08
YCL017C	5.588430864523359e-08
YLR369W	2.733188648697345e-08
YGL018C	2.733188648697345e-08
YIL003W	2.8552422158256802e-08
YGL091C	2.8552422158256802e-08
YNL240C	2.8552422158256802e-08
YDR267C	2.8552422158256802e-08
YNL121C	8.48617820503695e-07
YNL131W	8.48617820503695e-07
YGR082W	8.48617820503695e-07
YMR203W	1.69723564100739e-06
YPR133W-A	8.48617820503695e-07
YNL070W	8.48617820503695e-07
YHR117W	8.48617820503695e-07
YOR045W	8.48617820503695e-07
YOL026C	7.513667905471312e-08
YNL026W	2.6774727479578572e-09
YMR060C	2.6774727479578572e-09
YHR083W	2.6774727479578572e-09
YAL010C	2.6774727479578572e-09
YGR029W	4.996461528902029e-12
YEL020W-A	1.0630674075855442e-06
YHR005C-A	1.0630674075855442e-06
YPL063W	5.659516987024446e-07
YNR017W	5.659516987024446e-07
YJL143W	5.659516987024446e-07
YGR033C	5.659516987024446e-07
YPL098C	5.659516987024446e-07
YOR297C	7.0643151328653175e-09
YDL217C	1.4128630265730635e-08
YJL054W	7.0643151328653175e-09
YOR232W	7.647554432380635e-07
YJR045C	7.647554432380635e-07
YLR163C	2.2904217809481195e-08
YHR024C	2.2904217809481195e-08
YLR259C	8.659413337653438e-06
YLR200W	5.222352760858943e-07
YGR078C	5.222352760858943e-07
YNL153C	5.222352760858943e-07
YML094W	5.222352760858943e-07
YJL179W	5.222352760858943e-07
YEL003W	5.222352760858943e-07
YPL240C	5.874150976446555e-06
YJL111W	2.0697632475352946e-06
YJL008C	2.0697632475352946e-06
YJR064W	2.0697632475352946e-06
YDL143W	2.0697632475352946e-06
YDR188W	2.0697632475352946e-06
YJL014W	2.0697632475352946e-06
YIL142W	2.0697632475352946e-06
YDR212W	2.0697632475352946e-06
YDL229W	3.966313573526624e-05
YAL005C	3.966313573526624e-05
YNL064C	5.098406366990456e-06
YBR171W	3.44705666660798e-07
YLR292C	3.44705666660798e-07
YOR254C	3.44705666660798e-07
YPL094C	3.44705666660798e-07
YJR063W	6.654686505872701e-07
YJL148W	6.654686505872701e-07
YDR156W	6.654686505872701e-07
YHR143W-A	4.071439208266896e-06
YNL248C	6.654686505872701e-07
YOR224C	4.071439208266896e-06
YOR340C	6.654686505872701e-07
YOR210W	4.071439208266896e-06
YNL113W	8.382284833780981e-07
YPR110C	8.382284833780981e-07
YOR341W	6.654686505872701e-07
YPR187W	4.071439208266896e-06
YPR010C	6.654686505872701e-07
YBR154C	4.071439208266896e-06
YOR151C	3.233210724888798e-06
YIL021W	3.233210724888798e-06
YOL005C	3.233210724888798e-06
YDL140C	3.233210724888798e-06
YGL070C	3.233210724888798e-06
YJL140W	3.233210724888798e-06
YDR404C	3.233210724888798e-06
YOR207C	1.7275983279082804e-07
YOR116C	1.7275983279082804e-07
YKR025W	1.7275983279082804e-07
YDL150W	1.7275983279082804e-07
YDR045C	1.7275983279082804e-07
YPR190C	1.7275983279082804e-07
YNR003C	1.7275983279082804e-07
YNL151C	1.7275983279082804e-07
YJL011C	1.7275983279082804e-07
YKL144C	1.7275983279082804e-07
YLR103C	7.58629835649834e-08
YMR078C	7.58629835649834e-08
YPR135W	7.58629835649834e-08
YAR007C	7.58629835649834e-08
YJL173C	7.58629835649834e-08
YNL312W	7.58629835649834e-08
YBL035C	7.58629835649834e-08
YIR008C	7.58629835649834e-08
YKL045W	7.58629835649834e-08
YNL102W	7.58629835649834e-08
YDL102W	7.58629835649834e-08
YJR006W	7.58629835649834e-08
YJR043C	7.58629835649834e-08
YKL017C	4.551779013899004e-07
